Year,Company/Brand,HeadQuarter,Sector,Amount($),Stage
2021,Pixxel,Bangalore,SpaceTech,7300000.0,Seed
2021,Prescinto,Gujarat,Solar,3500000.0,Seed
2021,MyGlamm,Mumbai,Beauty products,20000000.0,Series C
2021,Chirrup,Bangalore,Gaming,300000.0,Pre-seed
2021,Policybazaar,Gurugram,Insurance,75000000.0,Undisclosed
2021,Livve Homes,Bangalore,Rental space,5000000.0,Undisclosed
2021,Juicy Chemistry,Coimbatore,HealthCare,6300000.0,Series A
2021,Svasti Microfinance,Mumbai,FinTech,4000000.0,Undisclosed
2021,Nexprt,New Delhi,Consulting,2000000.0,Undisclosed
2021,Wysa,Bangalore,AI startup,3500000.0,Undisclosed
2021,Ankur capital,Mumbai,FinTech,40000000.0,Undisclosed
2021,Indifi,Gurugram,FinTech,5000000.0,Debt
2021,Firmway,Mumbai,FinTech,3500000.0,Pre-seed
2021,Say Cheese,Mumbai,FemTech,1000000.0,Seed
2021,Indic Inspirations,Pune,Cultural,300000.0,Undisclosed
2021,Bimaplan,Mumbai,FinTech,500000.0,Seed
2021,YAP,Chennai,FinTech,10000000.0,Series B
2021,Leap Finance,Bangalore,FinTech,17000000.0,Series B
2021,BlackSoil NBFC,Mumbai,FinTech,3000000.0,Undisclosed
2021,OYO,Gurugram,Hospitality,200000000.0,Undisclosed
2021,Max Healthcare,New Delhi,HealthCare,140000000.0,Undisclosed
2021,4baseCare,Bangalore,HealthTech,2000000.0,Pre-series A
2021,Ezstays,New Delhi,EdTech,400000.0,Seed
2021,Stylework,Gurugram,Co-working,500000.0,Pre-series A
2021,Kinara Capital,Bangalore,FinTech,6000000.0,Undisclosed
2021,Riskcovry,Bangalore,InsureTech,5000000.0,Series A
2021,NODWIN,Gurugram,Gaming,20000000.0,Undisclosed
2021,Quizizz,Bangalore,EdTech,12500000.0,Series A
2021,Ecom Express,New Delhi,E-commerce,20000000.0,Undisclosed
2021,Turtlemint,Mumbai,InsureTech,45000000.0,Series D
2021,Captain Fresh,Bangalore,Supply chain platform,3000000.0,Seed
2021,Northern Arc,Chennai,FinTech,10000000.0,Debt
2021,Qoohoo,Bangalore,Social platform,800000.0,Seed
2021,IGL,Mumbai,Gaming,500000.0,Undisclosed
2021,AMPM,Gurugram,E-commerce,200000.0,Undisclosed
2021,The ePlane,Chennai,Drone,1000000.0,Seed
2021,Cashify,Gurugram,E-commerce,15000000.0,Undisclosed
2021,Bijnis,New Delhi,B2B service,3500000.0,Undisclosed
2021,Questt,Gurugram,EdTech,1000000.0,Seed
2021,DealShare,Jaipur,E-commerce,3000000.0,Debt
2021,Euler Motors,New Delhi,Automotive,4000000.0,Series A
2021,Blume Ventures,Mumbai,FinTech,40000000.0,Undisclosed
2021,KoineArth,Bangalore,Blockchain startup,1800000.0,Pre-series A
2021,ImaginXP,Pune,EdTech,1500000.0,Undisclosed
2021,Virohan,Gurugram,EdTech,3500000.0,Undisclosed
2021,Apna.co,Bangalore,Recruitment,12500000.0,Undisclosed
2021,ideaForge,Mumbai,Drone,2000000.0,Undisclosed
2021,Clairco,Bangalore,CleanTech,500000.0,Undisclosed
2021,Northern Arc,Chennai,FinTech,50000000.0,Debt
2021,Lenskart,"Faridabad, Haryana",Fashion,95000000.0,Undisclosed
2021,ParkSmart,New Delhi,Automotive,3500000.0,Seed
2021,Virohan,Gurugram,EdTech,3000000.0,Series A
2021,BankSathi,New Delhi,FinTech,200000.0,Seed
2021,Spark Studio,Bangalore,EdTech,3500000.0,Seed
2021,BlissClub,Bangalore,Fashion,2000000.0,Seed
2021,BricSpaces,Bangalore,Real estate,350000.0,Pre-seed
2021,ANSR,Bangalore,Consulting,15000000.0,Series B
2021,Keito,Pune,AI company,3500000.0,Seed
2021,Reccy Adventures,Gurugram,Sports startup,400000.0,Seed
2021,Magenta EV,Mumbai,Renewable Energy,15000000.0,Series A
2021,Karbon Card,Bangalore,FinTech,1000000.0,Pre-series A
2021,Wysa,Bangalore,AI company,5000000.0,Series A
2021,Agnikul,Chennai,SpaceTech,11000000.0,Series A
2021,LegalPay,New Delhi,FinTech,3500000.0,Seed
2021,Glamplus,Bangalore,SaaS startup,200000.0,Pre-series A
2021,Tekie,Gurugram,EdTech,1500000.0,Seed
2021,Asirvad Microfinance,Chennai,FinTech,15000000.0,Undisclosed
2021,Avalon Labs,Bangalore,FinTech,3500000.0,Pre-series A
2021,Betterhalf.ai,Bangalore,Matrimony,3000000.0,Pre-series A
2021,Koo,Bangalore,Social Media,30000000.0,Series B
2021,Rezo.ai,Noida,AI startup,3500000.0,Seed
2021,Mentoria,Mumbai,EdTech,200000.0,Pre-series A
2021,Cuvette Tech,Bangalore,Human Resources,1800000.0,Seed
2021,Clensta,New Delhi,BioTechnology,600000.0,Undisclosed
2021,FarMart,Gurugram,AgriTech,24000000.0,Pre-series A
2021,Kodo Card,Mumbai,FinTech,8000000.0,Seed
2021,Polygon,Mumbai,Crypto,3500000.0,Undisclosed
2021,Get My Parking,New Delhi,Mobility,6000000.0,Undisclosed
2021,Cellestial,Hyderabad,Electronics,500000.0,Pre-series A
2021,FanCode,Mumbai,Sports startup,50000000.0,Undisclosed
2021,Jai Kisan,Mumbai,FinTech,30000000.0,Series A
2021,Plum,Bangalore,HealthCare,15000000.0,Series A
2021,ThatMate,Satara,HealthCare,140000.0,Undisclosed
2021,Klassroom,Mumbai,EdTech,200000.0,Pre-series A
2021,Convin,Bangalore,SaaS startup,300000.0,Pre-seed
2021,Mensa Brands,Bangalore,Clothing,50000000.0,Series A
2021,Disruptium,Ahmadabad,Consulting,200000.0,Undisclosed
2021,MedTel Healthcare,Orissia,HealthCare,5000000.0,Pre-series A
2021,Pickright Technologies,Bangalore,FinTech,200000.0,Undisclosed
2021,Ingenium,New Delhi,EdTech,3500000.0,Seed
2021,RuleZero,Bangalore,Tech Startup,1000000.0,Seed
2021,Rubix Data Sciences,Mumbai,IT startup,800000.0,Seed
2021,Locobuzz,Mumbai,Analytics,4000000.0,Series A
2021,We Founder Circle,Mumbai,FinTech,2000000.0,Pre-seed
2021,Haqdarshak,Jaipur,Finance,800000.0,Pre-series A
2021,Celcius,Mumbai,Logistics,3500000.0,Seed
2021,Enthu.ai,Chandigarh,AI startup,200000.0,Undisclosed
2021,Myelin Foundry,Bangalore,AI startup,1000000.0,Pre-series A
2021,SuperOps.ai,Chennai,AI startup,3000000.0,Seed
2021,6Degree,Mumbai,Retail,1000000.0,Undisclosed
2021,Teachmint,Bangalore,EdTech,16500000.0,Series A
2021,Sarathi,Jodhpur,HealthCare,100000.0,Seed
2021,Jidoka Technologies,Chennai,Software,340000.0,Seed
2021,Rapido,Bangalore,Transportation,43000000.0,Series C
2021,BYJU'S,Bangalore,EdTech,150000000.0,Undisclosed
2021,ElasticRun,Pune,E-commerce,75000000.0,Series D
2021,Avail Finance,Bangalore,FinTech,3000000.0,Debt
2021,Nivesh,Noida,FinTech,1600000.0,Pre-series A
2021,Thingsup,Pune,IoT platform,1000000.0,Undisclosed
2021,Arthya Wealth and Investments,Mumbai,FinTech,1000000.0,Pre-series A
2021,Zepto,Mumbai,E-commerce,60000000.0,Undisclosed
2021,Fi,Bangalore,Financial Services,50000000.0,Series B
2021,Kiko Live,Gurugram,Commerce,1000000.0,Pre-series A
2021,TurboHire,Hyderabad,Computer Software,3500000.0,Undisclosed
2021,The Hosteller,Mumbai,Hospitality,1000000.0,Pre-series A
2021,SatSure,Bangalore,Defense & Space,3500000.0,Undisclosed
2021,Ruptok Fintech,New Delhi,Financial Services,2000000.0,Pre-series A
2021,VilCart,Bangalore,Retail,2000000.0,Undisclosed
2021,Dogsee Chew,Bangalore,Food & Beverages,7000000.0,Pre-series A
2021,Advantage Club,Gurugram,HR Tech,3300000.0,Pre-series A
2021,TRDR,Bangalore,Financial Services,150000.0,Undisclosed
2021,Zoomcar,Bangalore,Mobility,92000000.0,Undisclosed
2021,Leap India,Mumbai,Logistics & Supply Chain,10000000.0,Undisclosed
2021,SuperBottoms,Mumbai,Consumer Goods,400000.0,Undisclosed
2021,Cora Health,Bangalore,"Health, Wellness & Fitness",600000.0,Seed
2021,Battery Smart,New Delhi,Renewables & Environment,7000000.0,Pre-series A
2021,The Good Glamm Group,Pune,Information Technology & Services,150000000.0,Series D
2021,Mosaic Wellness,Mumbai,"Health, Wellness & Fitness",24000000.0,Series A
2021,CloudFiles,Bangalore,SaaS startup,300000.0,Pre-seed
2021,The Viral Fever,Mumbai,Entertainment,2000000.0,Undisclosed
2021,Xpand,New Delhi,Retail,1500000.0,Pre-series A
2021,Troo Good,Hyderabad,E-commerce,7000000.0,Series A
2021,Prodo,New Delhi,Business Supplies & Equipment,300000.0,Pre-seed
2021,Unnati,Noida,FinTech,7000000.0,Series A
2021,Lysto,Bangalore,NFT,3000000.0,Seed
2021,Wakefit,Bangalore,Furniture,20000000.0,Series C
2021,Buyofuel,Coimbatore,Oil & Energy,100000.0,Seed
2021,ElectricPe,Bangalore,EV,3000000.0,Seed
2021,Vayana Network,Pune,Financial Services,30000000.0,Series C
2021,Valuationary,Surat,E-learning,100000.0,Pre-seed
2021,Knocksense,Lucknow,Online Media,150000.0,Undisclosed
2021,Petpooja,Ahmedabad,Information Technology & Services,4500000.0,Undisclosed
2021,Wingreens Farms,Gurugram,Food & Beverages,17000000.0,Undisclosed
2021,Doola,New York,Company-as-a-Service,3000000.0,Undisclosed
2021,EyeMyEye,Gurugram,Eyewear,2000000.0,Pre-series A
2021,Bombay Hemp Company,Mumbai,Textiles,2000000.0,Undisclosed
2021,DGV,Bangalore,Information Technology & Services,3000000.0,Pre-series A
2021,GuardianLink,Chennai,Information Technology & Services,12000000.0,Series A
2021,Clinikk,Bangalore,Hospital & Health Care,4000000.0,Pre-series A
2021,Toplyne,Bangalore,Computer Software,2500000.0,Undisclosed
2021,Mensa,Bangalore,D2C,135000000.0,Series B
2021,GENLEAP,Haryana,Professional Training & Coaching,8000000.0,Seed
2021,Planys,Chennai,Maritime,1600000.0,Pre-series A
2021,Wonderchef,Mumbai,Consumer Goods,20000000.0,Undisclosed
2021,GoKwik,New Delhi,Information Technology & Services,15000000.0,Series A
2021,Velocity,Bangalore,Financial Services,20000000.0,Series A
2021,SalaryBox,Gurugram,Financial Services,4000000.0,Seed
2021,Boingg,Gurugram,Furniture,200000.0,Seed
2021,Better Capital,Santra,Venture Capital & Private Equity,15000000.0,Undisclosed
2021,Tickertape,Bangalore,Financial Services,5000000.0,Undisclosed
2021,Zenpay Solutions,New Delhi,Financial Services,3500000.0,Undisclosed
2021,Disprz,Mumbai,E-learning,13000000.0,Series B
2021,Arbo Works,"Mountain View, CA",Computer Software,3500000.0,Undisclosed
2021,Inzpira,Trivandrum,E-learning,300000.0,Seed
2021,Defy,Bangalore,Financial Services,5500000.0,Undisclosed
2021,Mindhouse,Gurugram,"Health, Wellness & Fitness",6000000.0,Seed
2021,Homversity,Ahmedabad,Housing Marketplace,155000.0,Undisclosed
2021,Toppersnotes,Jaipur,Education Management,1000000.0,Seed
2021,NoBroker.com,Bangalore,Real Estate,2100000.0,Series E
2021,Haber,Pune,Industrial Automation,20000000.0,Series B
2021,True Balance,Gurugram,Financial Services,30000000.0,Undisclosed
2021,Recordent,Hyderabad,Financial Services,400000.0,Undisclosed
2021,Koparo,New Delhi,Consumer Goods,700000.0,Seed
2021,Indifi,Gurugram,Financial Services,40000000.0,Undisclosed
2021,Settl,Bangalore,Real Estate,500000.0,Seed
2021,Park+,New Delhi,Tech startup,25000000.0,Series B
2021,Simple Energy,Bangalore,Automotive,21000000.0,Series A
2021,Dream Sports,Mumbai,Sports,840000000.0,Undisclosed
2021,Spinny,Gurugram,Automotive,248000000.0,Series E
2021,Rentomojo,Bangalore,Furniture Rental,10000000.0,Undisclosed
2021,Slice,Bangalore,Financial Services,220000000.0,Series B
2021,21K School,Bangalore,E-learning,5000000.0,Pre-series A
2021,Adda247,Gurugram,E-learning,20000000.0,Series B
2021,Loop Health,Pune,Hospital & Health Care,12000000.0,Undisclosed
2021,Rupifi,Bangalore,Financial Services,1000000.0,Debt
2021,RENEE Cosmetics,Ahmedabad,Cosmetics,1500000.0,Pre-series A
2021,Svish,Gurugram,Consumer Goods,400000.0,Seed
2021,Progcap,New Delhi,FinTech,30000000.0,Series C
2021,Smartstaff,Bangalore,Recruitment,4300000.0,Undisclosed
2021,D’Moksha Homes,Mumbai,Textiles,570000.0,Seed
2021,ANS Commerce,Gurugram,E-commerce,2200000.0,Pre-series A
2021,Mobileware Technologies,Mumbai,Information Technology & Services,4700000.0,Undisclosed
2021,GramCover,Noida,Insurance,7000000.0,Series A
2021,BYJU'S,Bangalore,EdTech,300000000.0,Undisclosed
2021,Hyperface,Bangalore,Information Technology & Services,1300000.0,Undisclosed
2021,Licious,Bangalore,Food & Beverages,52000000.0,Series G
2021,Chalo,Mumbai,Mobility,40000000.0,Series C
2021,Kaar Technologies,Chennai,Information Technology & Services,4000000.0,Undisclosed
2021,Kissan Pro,Jharkhand,Farming,3500000.0,Undisclosed
2021,Sunstone Eduversity,Gurugram,EdTech,28000000.0,Series B
2021,Ozonetel,Hyderabad,Telecommunications,5000000.0,Series A
2021,CoinSwitch Kuber,Bangalore,Crypto,260000000.0,Series C
2021,Pazcare,Bangalore,Insurance,3500000.0,Seed
2021,kWh Bikes,Bangalore,Automotive,2000000.0,Seed
2021,IBSFINtech,Bangalore,Information Technology & Services,1000000.0,Pre-series A
2021,LeadSquared,Bangalore,Computer Software,3500000.0,Undisclosed
2021,Phool.co,Kanpur,Renewables & Environment,3500000.0,Undisclosed
2021,Twin Health,Chennai,"Health, Wellness & Fitness",140000000.0,Series C
2021,Trica,Mumbai,Equity Management,3000000.0,Seed
2021,mHealth,New Delhi,"Health, Wellness & Fitness",3500000.0,Seed
2021,Rebel Foods,Mumbai,Cloud kitchen,175000000.0,Series F
2021,ProfitWheel,Mumbai,Marketing & Advertising,3000000.0,Seed
2021,Log 9 Materials,Bangalore,Nanotechnology,2000000.0,Undisclosed
2021,Chingari,Bangalore,Entertainment,19000000.0,Undisclosed
2021,Ishitva,Ahmedabad,Computer Software,1000000.0,Pre-series A
2021,Ola Electric,Bangalore,Automotive,200000000.0,Undisclosed
2021,leap.club,Gurugram,Community,810000.0,Pre-series A
2021,F5,New Delhi,Retail,600000.0,Pre-series A
2021,ForeignAdmits,Bangalore,Higher Education,400000.0,Seed
2021,SALT,Bangalore,Financial Services,500000.0,Pre-seed
2021,EarnWealth,Pune,Financial Services,500000.0,Pre-series A
2021,Visit Health,New Delhi,"Health, Wellness & Fitness",7500000.0,Undisclosed
2021,Crater.Club,Bangalore,Media,700000.0,Seed
2021,NFTically,Gurugram,NFT,1000000.0,Seed
2021,ReshaMandi,Bangalore,B2B,30000000.0,Series A
2021,Zetwerk,Bangalore,Mechanical Or Industrial Engineering,600000000.0,Undisclosed
2021,Hubilo,Ahmedabad,Software Startup,125000000.0,Series B
2021,M2P Fintech,Chennai,Financial Services,35000000.0,Series C
2021,Open Financial Technologies,Bangalore,Financial Services,90000000.0,Series C
2021,Niro,Bangalore,Financial Services,3500000.0,Seed
2021,Wiingy,Bangalore,E-learning,400000.0,Undisclosed
2021,CarDekho,Jaipur,Automotive,250000000.0,Series E
2021,Melorra,Bangalore,D2C jewellery,24000000.0,Undisclosed
2021,AnKa SumMor,Bangalore,Sales and Distribution,1000000.0,Pre-series A
2021,Toch.ai,Mumbai,SaaS,11000000.0,Series A
2021,Playto Labs,Bangalore,E-learning,500000.0,Seed
2021,Fraazo,Mumbai,Food & Beverages,50000000.0,Series B
2021,Arcana,Bangalore,Information Technology & Services,2300000.0,Undisclosed
2021,FloCareer,Bangalore,Information Services,5700000.0,Series A
2021,Nap Chief,Mumbai,Apparel & Fashion,200000.0,Seed
2021,AcknoLedger,Mumbai,Crypto,1500000.0,Seed
2021,ApplicateAI,Gurugram,Information Technology & Services,30000000.0,Series A
2021,VLCC Health Care,Gurugram,"Health, Wellness & Fitness",4000000.0,Undisclosed
2021,Duroflex,Bangalore,Furniture,60000000.0,Undisclosed
2021,Aviom India,Bhilwara,Financial Services,8000000.0,Series C
2021,Onato,Bangalore,Computer Software,2200000.0,Undisclosed
2021,Mestastop Solutions,Bangalore,Biotechnology,100000.0,Undisclosed
2021,SaaS Labs,Noida,SaaS,17000000.0,Series A
2021,Devnagri,Noida,Translation & Localization,600000.0,Seed
2021,CRED,Bangalore,Finance,250000000.0,Series E
2021,ConveGenius,Noida,Education Management,5000000.0,Pre-seed
2021,Totality,Gurugram,Entertainment,1000000.0,Undisclosed
2021,CredAble,Mumbai,Financial Services,30000000.0,Series B
2021,MarketWolf,Mumbai,Financial Services,5500000.0,Seed
2021,Wondrlab,Mumbai,Marketing & Advertising,7000000.0,Pre-series A
2021,SUN Mobility,Bangalore,Automotive,50000000.0,Undisclosed
2021,Tamasha,Mumbai,Entertainment,3000000.0,Pre-series A
2021,Revfin,New Delhi,Financial Services,4000000.0,Pre-series A
2021,Yu Foodlabs,Gurugram,Food & Beverages,1000000.0,Pre-series A
2021,MergerDomo,New Delhi,Investment Banking,500000.0,Undisclosed
2021,FarMart,Gurugram,Farming,10000000.0,Series A
2021,Questt,Gurugram,EdTech,6750000.0,Series A
2021,IDfy,Mumbai,Information Technology & Services,10000000.0,Series D
2021,ClearDekho,Ghaziabad,Retail,4000000.0,Pre-series A
2021,BookingJini,Gurugram,Hospitality,1200000.0,Pre-series A
2021,Sourcewiz,Gurugram,Information Technology & Services,3000000.0,Seed
2021,Tvasta,Chennai,Mechanical Or Industrial Engineering,400000.0,Undisclosed
2021,Kafqa Academy,Bangalore,E-learning,1300000.0,Seed
2021,Trell,Bangalore,Social commerce,100000000.0,Undisclosed
2021,Storia,Mumbai,Food & Beverages,6000000.0,Series A
2021,Clear,Bangalore,Computer Software,75000000.0,Series C
2021,Groww,Bangalore,Finance,250000000.0,Series E
2021,The Indus Valley,Chennai,Consumer Goods,1100000.0,Undisclosed
2021,BharatPe,New Delhi,Financial Services,10000000.0,Undisclosed
2021,Teachmint,Bangalore,E-learning,78000000.0,Series B
2021,Porter,Bangalore,Logistics & Supply Chain,100000000.0,Series E
2021,O4S,Gurugram,Information Technology & Services,6000000.0,Series A
2021,Wobb,Gurugram,Marketing,200000.0,Pre-seed
2021,BASIC Home Loan,Gurugram,Financial Services,3500000.0,Series A
2021,Siply,Bangalore,Financial Services,3200000.0,Pre-series A
2021,BankSathi,New Delhi,Financial Services,500000.0,Undisclosed
2021,Gramophone,Indore,AgriTech,10000000.0,Undisclosed
2021,Healofy,Bangalore,Femtech,6000000.0,Series B
2021,E42,Pune,Computer Software,5400000.0,Series A
2021,Spottabl,Bangalore,Human Resources,400000.0,Seed
2021,DeHaat,Gurugram,Information Technology & Services,115000000.0,Series D
2021,Shumee,Bangalore,Retail,3500000.0,Undisclosed
2021,Zolve,Bangalore,Financial Services,40000000.0,Series A
2021,Instoried,Bangalore,Computer Software,8000000.0,Undisclosed
2021,SportZchain,Mumbai,sports,400000.0,Pre-seed
2021,Hypto,Chennai,Tech startup,3000000.0,Seed
2021,CHUPPS,Mumbai,Foootwear,1100000.0,Pre-series A
2021,Zenduty,Bangalore,Computer Software,1900000.0,Pre-series A
2021,R for Rabbit,Ahmedabad,Consumer Goods,5000000.0,Undisclosed
2021,Acko,Bangalore,Insurance,255000000.0,Series D
2021,LoveLocal,Mumbai,Retail,18000000.0,Series B
2021,SupplyNote,Noida,Food & Beverages,1200000.0,Pre-series A
2021,Vakilsearch,Chennai,Legal Services,10000000.0,Undisclosed
2021,Cloudphysician,Bangalore,Hospital & Health Care,4000000.0,Pre-series A
2021,Wiggles.in,Pune,Veterinary,5500000.0,Pre-series A
2021,Avanti Finance,Bangalore,Financial Services,15000000.0,Series A
2021,Vanity Wagon,New Delhi,Consumer Goods,700000.0,Pre-series A
2021,Purplle,Mumbai,E-commerce,70000000.0,Undisclosed
2021,Wallmantra,Noida,Arts & Crafts,3500000.0,Undisclosed
2021,MFine,Bangalore,Hospital & Health Care,48000000.0,Series C
2021,Aquatein,Mumbai,Food & Beverages,3500000.0,Seed
2021,Mentza,Mumbai,E-learning,400000.0,Seed
2021,ConnectedH,Gurugram,Hospital & Health Care,2300000.0,Seed
2021,CredAvenue,Chennai,FinTech,90000000.0,Series A
2021,Vedantu,Bangalore,E-learning,100000000.0,Series E
2021,Exotel,Bangalore,Telecommunications,35000000.0,Series C
2021,Fantasy Akhada,Gurugram,sports,2000000.0,Series A
2021,Meesho,Bangalore,Social commerce,570000000.0,Undisclosed
2021,PumPumPum,Gurugram,Automotive,3500000.0,Undisclosed
2021,Cusmat,Hyderabad,Computer Software,100000.0,Pre-series A
2021,Homeville,Mumbai,Information Technology & Services,7000000.0,Undisclosed
2021,Coinshift,Chandigarh,Blockchain,2500000.0,Seed
2021,Strip Finance,Hyderabad,Financial Services,400000.0,Seed
2021,Kolo,Bangalore,Construction,550000.0,Pre-seed
2021,Chqbook,Gurugram,FinTech,5000000.0,Series B
2021,My3DSelfie,Guwahati,Arts & Crafts,3500000.0,Pre-series A
2021,EV Plugs,Gurugram,Information Technology & Services,150000.0,Undisclosed
2021,Rulezero,Bangalore,Financial Services,2500000.0,Seed
2021,CredRight,Hyderabad,Financial Services,2700000.0,Undisclosed
2021,Karbon Card,Bangalore,FinTech,12000000.0,Pre-series A
2021,Auntie Fung,Bangalore,Food & Beverages,400000.0,Undisclosed
2021,ePayLater,Mumbai,Financial Services,10000000.0,Series B
2021,Fittr,Pune,"Health, Wellness & Fitness",11000000.0,Series A
2021,Medikabazaar,Mumbai,Healthtech,75000000.0,Series C
2021,Nimble Growth Organics,Bangalore,Farming,3500000.0,Seed
2021,Delhivery,Gurugram,Logistics & Supply Chain,125000000.0,Undisclosed
2021,Akudo,Bangalore,Financial Services,4200000.0,Seed
2021,Sanctum Wealth,Mumbai,Investment Management,10000000.0,Undisclosed
2021,88academics,New Delhi,Education,3000000.0,Pre-series A
2021,Upgame,Gurugram,sports,3500000.0,Undisclosed
2021,Sanfe,New Delhi,"Health, Wellness & Fitness",1000000.0,Series A
2021,PredictiVu,Gurugram,Management Consulting,1500000.0,Pre-seed
2021,Sterling Accuris Wellness,Ahmedabad,Hospital & Health Care,30000000.0,Undisclosed
2021,Bijnis,New Delhi,B2B startup,30000000.0,Series B
2021,Capital Float,Bangalore,Financial Services,50000000.0,Undisclosed
2021,Manch Technologies,Bangalore,Information Technology & Services,1000000.0,Pre-series A
2021,Glamyo Health,New Delhi,Hospital & Health Care,3000000.0,Series A
2021,CashBook,Gurugram,FinTech,2300000.0,Seed
2021,The Money Club,Noida,Financial Services,1700000.0,Pre-series A
2021,SuperZop,Mumbai,Retail,4000000.0,Series A
2021,Zypp Electric,Gurugram,Logistics & Supply Chain,7000000.0,Series A
2021,Alpha Coach,Mumbai,Professional Training & Coaching,1200000.0,Undisclosed
2021,VRO Hospitality,Bangalore,Hospitality,3000000.0,Series A
2021,byteXL,Hyderabad,E-learning,200000.0,Undisclosed
2021,Leena AI,Gurugram,Computer Software,30000000.0,Series B
2021,CARS24,Gurugram,Automotive,450000000.0,Series F
2021,Klub,Bangalore,Financial Services,2000000.0,Debt
2021,Bluepad,Bangalore,Online Media,200000.0,Pre-seed
2021,FloBiz,Bangalore,Information Technology & Services,31000000.0,Series B
2021,Tummoc,Bangalore,Mobility,540000.0,Seed
2021,Design Cafe,Bangalore,Design,25000000.0,Undisclosed
2021,PayCardo,Pune,Financial Services,3500000.0,Pre-seed
2021,Aerchain,Bangalore,Computer Software,3000000.0,Pre-series A
2021,Expertrons,Mumbai,E-learning,3500000.0,Undisclosed
2021,CuriousJr,Gurugram,E-learning,1000000.0,Seed
2021,Wow! Momo,Kolkata,Food & Beverages,15000000.0,Series C
2021,Supertails,Bangalore,Consumer Services,700000.0,Undisclosed
2021,LifeCell,Chennai,Biotechnology,30000000.0,Undisclosed
2021,ZestMoney,Bangalore,Financial Services,50000000.0,Series C
2021,FrontRow,Bangalore,E-learning,14000000.0,Series A
2021,HappyCredit,Bangalore,FinTech,600000.0,Pre-seed
2021,Endimension,Mumbai,Healtcare,300000.0,Seed
2021,Frenzi,Mumbai,Online Media,3500000.0,Seed
2021,Leverage Edu,New Delhi,Higher Education,3500000.0,Undisclosed
2021,BeepKart,Bangalore,Automotive,3000000.0,Seed
2021,Lio,Pune,Computer Software,5000000.0,Seed
2021,TravClan,New Delhi,B2B Travel,2200000.0,Pre-series A
2021,WickedGud,Mumbai,Food & Beverages,340000.0,Pre-seed
2021,Enercomp,Ahmedabad,Information Technology & Services,200000.0,Undisclosed
2021,BetterPlace,Bangalore,Information Technology & Services,24000000.0,Series C
2021,Medpho,Noida,Hospital & Health Care,1000000.0,Undisclosed
2021,LivQuik Technology,Mumbai,Financial Services,4000000.0,Undisclosed
2021,EventBeep,Pune,EdTech,3500000.0,Undisclosed
2021,GTM Buddy,Hyderabad,Computer Software,2000000.0,Seed
2021,Gobbly,Gurugram,Retail,900000.0,Pre-series A
2021,HexaHealth,Mumbai,Healthtech,4500000.0,Seed
2021,Eupheus Learning,New Delhi,E-learning,10000000.0,Series C
2021,Easiloan,Mumbai,FinTech,1000000.0,Undisclosed
2021,Anar,Mumbai,Information Technology & Services,6200000.0,Seed
2021,Shadez,Mumbai,Consumer Services,200000.0,Pre-series A
2021,Vahan,Bangalore,Information Technology & Services,8000000.0,Series A
2021,MPL,Bangalore,sports,3500000.0,Series E
2021,Tinkerly,Jaipur,EdTech,800000.0,Undisclosed
2021,Godamwale,Mumbai,Logistics & Supply Chain,3500000.0,Undisclosed
2021,Artium Academy,Mumbai,Music,750000.0,Seed
2021,Awon GameZ,Noida,Gaming,2000000.0,Seed
2021,Ayu Health,Bangalore,"Health, Wellness & Fitness",6300000.0,Series A
2021,Apna,Bangalore,Recruitment,100000000.0,Series C
2021,BharatAgri,Bangalore,AgriTech,6500000.0,Series A
2021,Flatheads,Bangalore,Apparel & Fashion,1000000.0,Pre-series A
2021,Boutique Spirit Brands,New Delhi,Wine & Spirits,10000000.0,Undisclosed
2021,eShipz,Bangalore,SaaS startup,700000.0,Undisclosed
2021,Pine Labs,Noida,Information Technology & Services,100000000.0,Undisclosed
2021,Paytail,New Delhi,Financial Services,1500000.0,Seed
2021,4Fin,Pune,Financial Services,1100000.0,Pre-seed
2021,Atomberg Technologies,Mumbai,Consumer Electronics,3500000.0,Undisclosed
2021,Genext Students,Mumbai,EdTech,3500000.0,Undisclosed
2021,immunitoAI,Bangalore,Biotechnology,1000000.0,Seed
2021,GameEon Studios,Mumbai,Computer Games,320000.0,Undisclosed
2021,Farmers Fresh Zone,Kochi,AgriTech,800000.0,Pre-series A
2021,Anveshan,Bangalore,Food Production,500000.0,Seed
2021,OckyPocky,Gurugram,EdTech,3500000.0,Seed
2021,Coutloot,Mumbai,Consumer Services,8000000.0,Series A
2021,Nova Benefits,Bangalore,"Health, Wellness & Fitness",10000000.0,Series A
2021,HomeLane,Bangalore,Interior Design,50000000.0,Series E
2021,Lido Learning,Mumbai,E-learning,10000000.0,Undisclosed
2021,Jar,Bangalore,FinTech,4500000.0,Pre-series A
2021,Peppermint,Pune,Industrial Automation,600000.0,Undisclosed
2021,moneyHOP,London,Financial Services,1200000.0,Seed
2021,Codingal,Bangalore,EdTech,1200000.0,Seed
2021,Skit,Bangalore,AI startup,23000000.0,Series B
2021,Peak,Information Technology & Services,"Manchester, Greater Manchester",75000000.0,Series C
2021,REVOS,Bangalore,Automotive,4000000.0,Series A
2021,Dezerv.,Mumbai,Investment Management,7000000.0,Seed
2021,AppsForBharat,Bangalore,Product studio,10000000.0,Series A
2021,Habbit,Bangalore,EdTech,320000.0,Pre-seed
2021,Bikayi,Hyderabad,E-commerce,10000000.0,Series A
